User ID,textIndex,emotionIndex,delFreq,leftFreq,TotTime,D1U1_mean,D1U1_std,D1D2_mean,D1D2_std,U1D2_mean,U1D2_std,typeWith,typistType,pcTimeAverage,ageRange,gender,status,degree,country,Speed_Proxy
19048,FI,A,8,0,55958.445697132374,88.82370885160871,27.844331513762366,337.5993335419127,361.1632377360543,248.32146526023982,391.64974348157733,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.9620911555379323
11877,FI,N,23,0,100651.41415101473,112.2726121687119,51.440275236604684,302.89615026104997,517.6383207687629,169.38596916059447,503.7048051578389,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Spain,3.301461570700564
18085,FI,N,5,0,100405.03060057176,116.416682143518,107.43630609126379,324.4776306770828,306.67033398113426,196.81730534906202,292.52236072663715,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.0818765469697076
17934,FI,C,6,0,57587.84706158522,115.85958749077979,44.615166939937545,405.7099066725934,240.5816366499698,260.1213427856011,251.79785621111296,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.4648153361633263
19362,FR,A,5,0,,80.5891452593966,39.363633117653436,311.15650979931786,379.50030727828215,215.2880632131425,377.8128606873942,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.213816740150979
15963,FR,N,5,0,,126.70406651816215,36.16496930084976,275.0769950712946,392.3308205898742,166.0055202344187,370.2651391070197,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,United_States,3.635345804693044
16048,FR,H,4,0,,111.53736474993792,48.81597424537471,268.0922013111591,490.1941737520336,159.58134391789815,512.612411268961,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.730060013343536
150,FR,A,3,0,,101.125,37.87852377040597,297.475,316.31640266770654,196.35,317.627884653164,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.3616270274813007
17693,FR,N,16,0,,109.43202348653226,104.98345737988492,343.94886845504556,453.9648301347165,242.9623503441547,462.75407828571343,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Bahamas,2.907408896246161
17361,FI,H,4,0,43627.757290723974,70.75903377044222,26.92539852123168,349.8839681214796,455.4012721101541,266.41985698690485,501.3986282445767,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Bahamas,2.85809037027041
15621,FI,N,14,0,69665.28848121726,127.81728030739531,38.58070753916409,290.3812213687654,227.2627355265059,158.85690026061002,226.04703262600387,2 hands,Touch Typist,More than 3 hours per day,30-39,Male,Professional,College/University,Tunisia,3.4437488598137156
16153,FI,N,7,0,68390.87119443419,91.38853070094139,38.15125220141057,286.0113006921728,203.98444107668175,190.75656073058045,209.57271339312658,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,3.4963653449353607
19984,FI,N,5,0,71245.039287934,92.65301737997657,52.628204524196036,332.7773697500204,313.18443714651187,236.3560554858529,308.4787807493257,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Germany,3.005012031771246
17089,FR,H,15,0,,105.36352181616766,40.070369485522995,570.6216979328494,820.3370198330944,441.38050912279056,781.34984984416,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,1.7524745442078855
17371,FR,H,13,0,,138.71172322562708,105.35942743985046,303.8468821227269,183.2565581972314,177.96815491331947,203.83361510551686,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,3.291131352126528
16648,FI,H,4,0,50774.480286149264,91.95586081934827,89.11730324944338,422.04864626597515,354.304421608123,320.8324116338433,393.4678820101449,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,2.3693951132111906
16904,FI,H,1,0,22396.82156672223,113.09730209619823,40.3829908662285,488.3621755251202,578.5202402898997,386.43193951457675,570.7285885700576,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,2.047660629991936
15909,FI,C,4,0,90689.21441323003,108.41918175088476,68.5833068278298,248.22218790013105,344.13880514517166,163.345590201976,329.8530106035452,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,4.028648721774771
12452,FR,A,2,0,,85.08712642985995,15.566595669930793,388.95477290647904,528.520026304898,299.62022394673204,530.2233542887878,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.5709930039615214
19671,FI,N,3,5,129826.63054827525,98.927687693869,54.10537614633299,492.42736968275136,532.6660285048324,416.8807161697251,559.5431599273509,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.0307563339630263
19673,FR,C,2,0,,125.28044819218313,42.816476011350204,352.95257312862407,388.5281342025594,239.6293407008823,362.02822329678344,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.8332418464493725
87,FI,H,4,0,31031.0,86.52066115702479,30.68824399601953,253.37190082644628,153.39693240258558,166.8512396694215,154.26717414694463,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.946767564746559
17811,FI,H,20,0,82508.96053130062,97.11196611245799,43.616190097597986,272.6078882195929,364.35097765962644,172.93993602363497,384.7011163043189,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.6682724279587737
11036,FR,C,4,0,,123.37407075106421,32.217731599520555,392.3269366357654,347.4779236797684,282.0801520764355,333.07829192372054,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.54889457393642
11005,FR,A,7,0,,141.6549898960601,54.563784767844616,471.2970820795421,671.7268422794057,276.3428094720969,745.7544690413621,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.1218039279760004
15540,FI,N,3,1,67229.06734238913,135.29286805927313,42.90866201568057,307.85807482937275,305.69734540670777,197.97018005962278,327.8213380132854,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,3.2482500274005806
13187,FI,N,0,0,307585.458895187,86.3774628273265,48.17381523514998,516.2478351452577,608.1497631846868,358.99518394494527,551.4792226919775,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,1.9370541277303914
19328,FI,C,6,0,46472.90545247989,119.20885188229006,76.28880007720517,265.9371771697238,189.1994635417929,152.94097919219368,226.2276084934734,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,3.7602865858871244
12887,FR,N,23,0,,81.19027816661259,69.03780038150387,366.00847605489827,322.5769766885054,322.94180783986013,387.3603219859616,2 hands,One Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.7321771637059253
11697,FI,N,4,1,68255.13978613971,100.57316450883746,54.571312913745786,315.02078064584373,191.92904682989504,200.86267610694588,202.63754813075286,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.174393758881042
20078,FI,H,14,0,40076.38843267943,87.9503129280644,30.30051600947564,262.4819671075078,221.5550366863822,157.33086261382894,225.98721918713315,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,3.8097855293442633
161,FI,N,2,0,56502.0,85.65700483091787,41.41669890596022,272.42512077294685,244.3652028738792,186.768115942029,251.4380472399337,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Arabie_Saoudite,3.6707334373670015
15567,FI,N,1,1,56050.41136073111,87.81208623630431,38.15989116743595,267.7780204686743,248.23185114718666,207.53332572653,254.25565017450123,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.734436449450801
12483,FI,H,1,0,25666.427346899538,84.4447718677944,33.168065605943504,238.84655413474044,238.01294506380228,168.58958200045575,227.73162962204796,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,4.186788474393774
16016,FR,N,8,0,,90.2071055890923,56.61471921622534,319.5276968659623,260.157121786564,226.7439765093649,284.0091877250072,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,3.1296191529195885
13797,FR,A,4,0,,77.09558748049469,36.29966192906265,220.12528001683842,219.03963058407606,161.7597131062513,214.03378971977352,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,4.542867588509168
19867,FR,S,70,0,,93.2376928412166,29.969009655524193,365.51975564477846,325.2317096020786,274.58955072924107,353.2839816165441,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.735830237782895
13963,FI,N,5,1,100411.66861358368,116.47548240699363,48.26739449716385,460.6968105791635,564.2183299381074,343.75327834083475,574.3017047685331,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.17062496860539
19525,FI,N,5,0,65817.53007236651,99.07428631812543,42.00546456197696,295.46459894308924,186.12833734410935,215.44702546594024,182.15185678958446,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.384500219576608
12845,FI,A,8,0,45753.27932019178,111.98949618363767,41.096561316335475,289.39721491679245,163.8699901849135,190.3281576587194,179.96529581895706,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.455458271384955
19765,FR,N,2,1,,72.32339110474534,19.03389202735072,581.2457320274249,557.560532497676,464.29205755681494,683.9904873740999,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,30-39,Male,Professional,College/University,Tunisia,1.7204427403052605
11672,FR,N,1,4,,88.79551300675946,27.86490168759056,482.5969015369195,688.9451734442345,375.1477379219888,618.0887578094782,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,2.072122711139077
12242,FI,A,21,0,55067.73136443595,77.16369100552114,34.40554302483106,320.7643686796115,299.80127454180496,233.124085763169,291.1803981063695,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.1175532498088283
10436,FI,C,24,1,46375.30447300747,96.07294893159339,29.242666647664016,216.7282474261509,274.4885254287071,134.51645292878692,285.8617549896399,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,4.614073208619219
10854,FR,S,23,0,,118.25876239594125,163.70604283246013,488.10383083756034,613.350619970441,380.54044678103236,625.7083132906929,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,2.0487444203911553
19690,FI,N,9,1,37795.63059694869,87.97401816630128,34.72936338152244,337.1699052908847,364.9952897938128,276.844092038553,363.88615754826634,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.9658637509100214
13772,FI,C,2,0,35898.989291465936,112.00074638834192,113.90715225641547,223.563495263807,158.94948284048917,115.61159679322878,184.4547832230309,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,4.4730021724700215
12029,FI,C,3,0,35738.31064595565,120.74230310187082,108.17908638788646,229.3552140658257,164.8995164826789,102.48189358390974,167.23260312810413,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,4.360049123247736
19573,FR,A,1,1,,,,,,,,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,
14573,FR,S,9,0,,83.35091711750229,34.636772007278275,418.9736449964682,454.82985856311404,318.0713681022558,464.73236417526476,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.3867849730940227
10855,FI,C,16,3,146230.1709156577,90.4622477317699,37.82476768216652,435.20220419234585,454.3354717823623,357.820868670874,452.1221376952609,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.297782479883836
12883,FR,N,0,0,,85.5178468954864,53.11877594700596,335.3831764595013,510.3257075938191,229.1491546359731,529.0147715519042,2 hands,Touch Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.9816641685983716
17789,FR,C,9,0,,123.74166608659674,105.58350187796972,266.8738604077652,418.04174658009185,139.39598267605373,338.1770353657167,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.7470886001051866
15197,FR,H,1,0,,127.72842321850348,150.09022419929738,224.78399714529425,176.85742573677405,85.81060656336453,136.4813473010933,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,4.448715267544723
18576,FR,N,15,0,,88.20121018001272,62.2239943059452,233.4685574114884,354.59164625258643,150.32768970679874,345.8052178547669,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,4.283232016710069
11796,FI,S,4,0,48447.16728200479,108.5249014275261,30.75238545923521,354.4802413059547,213.76073234693513,239.51705138071128,230.24747528291292,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,2.8210317063536756
104,FI,C,7,1,82813.0,147.02380952380952,51.61243785260729,444.5952380952381,489.21166253027087,297.57142857142856,489.88844595293983,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Bahamas,2.2492368660633
16533,FR,N,4,0,,118.8239408634123,55.49785841344348,192.52162341211985,287.2133090057276,72.98122720758741,303.0124309618908,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Canada,5.194221730924002
11669,FI,S,5,0,52168.595448525586,114.00876269874007,83.44790135459256,388.3839888210462,433.0151677671067,268.5707259065927,429.10584273271195,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Bahamas,2.574771434413495
19597,FR,H,0,0,,142.6664104000507,160.77305282773798,224.64072452102064,165.62676896774857,101.8397415439768,131.86243122508392,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,4.451552594179892
15539,FI,C,2,0,41436.26111654654,119.22366988346461,47.4241045636896,279.10930547085997,201.26728002858624,153.52654974922046,214.2787011563895,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,3.582825725974957
16731,FI,H,3,1,32511.975442411527,148.84089213527116,53.989905300797595,384.72854524445495,453.7618590519673,255.13466227766102,409.17808716561643,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.59923525914773
14490,FI,N,4,0,105800.00521541464,105.8966385346157,57.8177616674801,493.3231606619455,421.11848552533297,361.73073032941653,439.98953215267227,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,2.0270688257534695
18144,FR,N,6,1,,102.56422157485123,29.63171871648177,279.45996885416264,457.09819724253936,188.65008859809723,488.338208318397,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,3.578330034531186
15342,FI,N,1,0,98068.56632664798,82.45750196112988,52.19537993847941,353.95204400614824,363.9227239687318,285.59046903512257,346.6069164418271,2 hands,Touch Typist,between 1 hour and 3 hours per day,16-19,Female,Student,High School,Tunisia,2.8252414894449083
72,FI,S,3,0,43731.0,98.45774647887325,29.1286272485004,260.0211267605634,219.65235163517656,161.56338028169014,220.8243570434882,2 hands,Touch Typist,More than 3 hours per day,>=50,Female,Professional,College/University,Belize,3.845841345502803
11317,FR,A,6,0,,122.36104521744394,54.77607593592231,469.990472183009,778.8983258460755,306.1480470381194,632.5142223308151,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.127702707153202
13796,FR,C,4,4,,130.36751282695008,72.16563726820249,344.7384631936283,311.30614233208195,224.57323485699325,312.6682956443033,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.9007497183113355
17806,FI,N,8,0,71914.43443773616,81.5170332111054,49.69608979444221,317.04281571521176,278.2442144132775,250.05091662242734,301.29416938205395,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Italy,3.1541481163801683
12954,FR,H,4,0,,90.26812528699156,28.91384845658216,224.65897016906297,185.65348739693653,163.63694734226928,182.8533759238858,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,4.451191061934756
16347,FR,N,6,1,,70.89006095083965,11.427103609737832,399.294374290561,443.58075459939096,331.9393298599278,479.54868915863,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.5044179542392295
14166,FI,H,0,0,25973.406990533593,81.71351397836261,30.68114634297677,245.83501838368966,218.15936411740188,181.19508423971521,209.76892214694465,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,4.067768727884158
17154,FR,N,3,0,,81.5363527885317,48.32734887193174,367.019781393827,421.27143579419817,278.7601729909651,440.5731980852963,2 hands,Touch Typist,between 1 hour and 3 hours per day,16-19,Female,Student,High School,Tunisia,2.724648781061094
13441,FI,N,6,1,80981.85809449182,87.4224897054753,44.09629547465692,331.4113392734743,320.95004545440617,244.23978405570034,313.10038909178314,2 hands,Touch Typist,between 1 hour and 3 hours per day,30-39,Male,Professional,College/University,France,3.0173982646225
16782,FR,H,0,0,,123.12082292421462,154.90269783750503,217.08040159227386,175.9171844007193,93.38709413022332,136.08387959981337,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,4.606588124331124
25,FI,H,1,0,53846.0,75.28947368421052,50.48415569970137,471.5438596491228,498.21492217593857,396.2543859649123,498.5679813829194,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.120693503980951
16121,FR,N,5,1,,77.4891070256794,11.919799268072179,395.4020392091194,467.1220906628363,339.9549571155011,508.8718929942007,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.529071428160041
17659,FR,S,0,0,,94.08033455615184,32.66518955621388,379.1490351361644,315.6456022087593,240.21184358578168,330.4437663064378,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.6374852823794432
18464,FI,N,5,1,79045.72712555266,112.05500250057626,44.12119134088575,384.53081008750814,303.7961622806918,252.05930043220977,315.53999199034155,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.600571849554601
15081,FI,N,1,0,305931.95728510706,90.51645658592082,50.386598130009375,453.5620113492026,517.5635528220691,373.2497249668393,550.3137448227066,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,2.2047701857245903
10527,FI,C,0,0,61806.94241892135,130.96616593311487,28.847923228932615,401.3748348610242,243.63276416775167,282.33892249590326,272.2380097420577,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.4914367148758823
11103,FR,H,0,0,,116.40701524167551,61.87559046339524,296.45055389563896,445.5542650348854,185.02578747681602,462.7380248376116,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,3.3732438238318667
18691,FR,A,12,0,,81.68195000970259,25.055619334432667,223.5116829242201,170.95753525710833,142.72711448773768,170.01751367630595,2 hands,Two Finger Typist,More than 3 hours per day,30-39,Male,Professional,College/University,Spain,4.47403906103218
12246,FR,N,115,26,,93.29865569812706,30.034448269110328,389.5843028480699,662.3371924144707,314.730327490428,685.8345867417954,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,2.566838531967188
17573,FI,C,2,0,45499.62432919589,120.91279354738731,50.86299547824448,284.35619326715675,197.7798508811223,186.50287181874796,215.56950441239547,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,3.5167160894592704
19794,FI,N,14,1,65017.0635810257,129.50563737776747,38.57921988067629,265.45523121014634,233.272723456373,145.84452462526332,236.61576023006137,2 hands,Touch Typist,More than 3 hours per day,30-39,Male,Professional,College/University,Tunisia,3.7671135559892392
12929,FR,H,9,0,,75.1012451125099,37.76619829308461,287.14868542451484,255.90275653404558,222.29047550511706,263.6148927255857,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,France,3.4825163783063124
13526,FI,N,5,0,66712.50459895856,96.20172829243774,37.47245118697973,319.9031594650614,275.1093015982005,218.53102433784724,286.4275593470653,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.125945994632217
12430,FR,C,6,0,,127.40929437428579,37.60908530793983,693.5651726308179,894.2687009362669,517.4086718760851,917.0048402265655,2 hands,Touch Typist,between 1 hour and 3 hours per day,16-19,Female,Student,College/University,Tunisia,1.4418255694801103
120,FI,N,7,0,123938.0,105.2192513368984,63.01490487697557,418.37566844919786,521.7015326854811,313.1564171122995,518.1641063376067,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.3901963603828147
10511,FI,N,5,0,35147.56795048587,96.52469032840366,33.35508221177841,270.6983372672933,407.01566567071563,170.95394307829713,375.86163074096925,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,3.6941490298574635
10513,FR,A,5,1,,78.78716733274906,34.95419602013611,297.61829908087356,392.5834885087144,226.03405158094813,394.2797342518455,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.360008450717824
10614,FR,A,2,0,,73.49462049686508,27.27589025587953,309.9688074978184,439.69851898707526,224.8620819824909,414.79766572496106,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.226131068065738
18918,FI,N,14,0,65513.466350826435,88.28143779337745,34.71360744125755,312.49416968008086,229.893968052986,190.40359775471842,251.00666606387637,2 hands,Two Finger Typist,More than 3 hours per day,30-39,Male,Professional,College/University,Spain,3.2000597035898632
19785,FI,N,18,0,58745.333967726,128.12380541191385,34.18490036969067,237.44140020103055,199.51780402962015,100.64712518158014,197.61585654031566,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,4.211565460586683
11700,FI,N,0,0,35255.912388270524,116.25880537803825,44.839633804090305,263.4526962210853,327.14517673918925,170.85718245418917,324.48903303088684,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Canada,3.795747830042384
10129,FI,N,2,1,50881.900435109295,75.45243209707256,33.92711533602389,287.4261817835423,144.2342637250476,194.43662352129783,169.6839103151599,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.4791541737596114
19560,FR,H,16,0,,77.06857874788332,89.37230992467897,397.40014359049195,440.64488346123625,345.3789275258513,429.23397714724155,2 hands,One Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.516355406832635
14552,FR,H,2,2,,70.48958806926626,14.740147858938778,645.7045300998586,761.283683158414,574.3375818921529,741.5512186244131,1 hand,One Finger Typist,less than an hour per day,>=50,Male,Professional,College/University,Tunisia,1.548695964461252
17359,FR,N,10,0,,104.55436172025821,51.876766085741835,504.92678075143874,573.671619619328,376.8733054796202,651.7950544283858,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,1.9804851675955606
13478,FR,A,8,0,,78.45869311868859,43.39035893616479,274.9240418257678,276.99097723401434,208.90710508637932,271.18589871680535,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Arabie_Saoudite,3.6373683194783912
11415,FI,N,3,0,65722.68890604211,148.58286210532202,44.51520120891242,307.2163854715543,301.9674951194365,191.1843404773567,273.5460861735399,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,3.2550347158895003
15321,FR,A,7,0,,142.92269904906894,57.16884237361885,435.6589269184097,686.774765462152,313.05206043722467,657.8041624153027,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.2953736012559207
13159,FR,C,0,0,,120.95960374314866,71.61518485267874,335.4700837440194,301.4768191529041,225.66166034367453,323.0024426292848,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.980891735082555
12834,FI,N,12,0,53507.52493962991,86.90747715927134,20.510177190421594,193.45595394702912,184.53955165495802,116.16579661915019,200.675163206678,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,5.169135297194387
14781,FI,S,13,1,42848.43345800872,123.75786031321113,54.46660562179578,250.41364322993905,235.75606341489075,122.92843070094307,224.322926690333,2 hands,Touch Typist,More than 3 hours per day,30-39,Male,Professional,College/University,Tunisia,3.993392640678779
16848,FI,C,0,1,59358.63274918252,119.53949827613728,59.17356019446976,369.0270921533666,313.88271886003474,233.40786205782288,310.2057244395051,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,30-39,Female,Professional,College/University,Tunisia,2.7098281434155593
14811,FR,H,0,0,,121.13691513081974,58.978646650368944,313.6559968999804,425.92515046971323,182.5803588836689,445.1618470841579,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,3.1882062191812106
14535,FI,N,7,0,52440.33264602514,100.8573449921839,40.55809081253755,239.49131743722737,160.98821067405706,149.2729464725772,175.72439426232154,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,4.175516718939543
13075,FI,H,7,0,60291.75320565572,85.83388361400577,46.18784027743978,403.6291396263442,475.3266151391001,312.3235488444624,431.48841350476584,2 hands,One Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.4775218184835226
121,FI,S,6,0,61291.0,97.1783439490446,71.89722928799968,389.96815286624206,356.07398792483343,292.78980891719743,363.772946793124,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,2.564311964066966
20013,FR,N,10,0,,64.5381984332119,33.13387404851162,561.914156490392,922.4503862648726,496.4013633365406,913.203767335147,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,1.7796312629776194
10422,FR,N,0,1,,54.01494537314699,17.759218751605417,775.5910608040222,795.9728857782483,721.4096413122026,825.4121885037551,1 hand,One Finger Typist,less than an hour per day,>=50,Male,Professional,College/University,Tunisia,1.289339254327329
10218,FI,N,0,0,99212.79312974507,89.68215541702943,51.43942956464281,341.6034792483973,291.49128203769453,255.93523307819646,317.1408309354828,2 hands,Touch Typist,between 1 hour and 3 hours per day,16-19,Female,Student,High School,Tunisia,2.9273706526649543
16262,FR,C,16,0,,80.04330360771968,19.84871070984576,630.7610446919983,606.0974780117887,578.4860919820484,663.6304443656202,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,30-39,Male,Professional,College/University,Tunisia,1.5853864286883819
15065,FI,C,2,0,106397.82138886572,80.44042042837658,21.64851761325521,605.344573124387,665.0399494257586,498.40978271224225,656.2438860367555,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,30-39,Male,Professional,College/University,Tunisia,1.6519517055198225
19458,FI,N,4,0,60245.80956711185,101.37661120776367,51.21018035866122,276.26679133185974,214.18811377959634,209.92767156583028,217.82289284189616,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.6196894863080766
15507,FR,N,6,0,,126.96474795696575,36.53369717695189,343.38631083867597,401.20360796667813,191.7241623933591,397.018744851816,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.912172001142478
14169,FR,C,5,1,,121.55980693214386,32.78274125541832,392.9133690038911,357.089917751267,295.00597226880654,329.70652308134964,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.545090289330666
10927,FI,H,9,0,93407.82338636064,98.83453101452716,16.244073946377206,551.4769813939206,532.1565075047644,469.3969092618051,552.1555670688327,1 hand,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,1.8133123117349097
